College Code,College Name,Choice Code,Branch,Stage,Category,Cutoff Rank,Percentage,City
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110561210,Mechanical Engineering,Stage-II,GNTA,41362,66.62,Amravati
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110561210,Mechanical Engineering,Stage-II,GOBC,22318,76.31,Amravati
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110561210,Mechanical Engineering,Stage-II,LOPEN,37258,68.97,Amravati
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110561210,Mechanical Engineering,Stage-II,LSC,34541,71.0,Amravati
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110561210,Mechanical Engineering,Stage-II,LOBC,34541,71.0,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,GOPEN,14137,80.74,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,GNTA,18803,78.11,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,GOBC,19832,77.58,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,LOPEN,8456,84.32,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,LSC,19083,77.95,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,LST,41348,66.63,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,LSEBC,34506,71.56,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110719110,Civil Engineering,,EWS,34506,71.56,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GOPEN,7689,84.86,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GSC,17814,78.68,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GNTB,15099,80.21,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GNTC,8111,84.57,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GNTD,29409,72.88,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GOBC,8506,84.29,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,GSEBC,35389,69.94,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,LOPEN,7779,84.8,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,LSC,17524,78.86,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,LOBC,8082,84.57,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110724210,Computer Science and Engineering,Stage-II,EWS,11674,82.23,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,GOPEN,6777,85.56,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,GSC,7165,85.26,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,GST,40508,67.17,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,GOBC,7369,85.11,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,GSEBC,19838,77.58,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,LOPEN,6496,85.8,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110729310,Electrical Engineering,Stage-I,EWS,47574,60.0,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,,GOPEN,16081,79.65,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,,GSC,22902,76.05,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,,GOBC,16497,79.42,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,,LOPEN,14127,80.74,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,,LSEBC,40567,67.12,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110737210,Electronics and Telecommunication Engg,,EWS,28406,73.35,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Stage-I,GOPEN,17292,79.0,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Stage-I,GOBC,25423,75.0,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Stage-I,LOPEN,34128,70.56,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Stage-I,LSC,34612,70.32,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Stage-I,LOBC,26253,74.37,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110761210,Mechanical Engineering,Stage-I,EWS,34541,71.0,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Stage-II,GOPEN,9713,83.49,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Stage-II,GSC,19390,77.81,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Stage-II,GSEBC,20104,77.43,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Stage-II,LOPEN,10995,82.68,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Stage-II,LOBC,17310,78.97,Amravati
1107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",110799510,Artificial Intelligence and Data Science,Stage-II,EWS,18618,78.23,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,GOPEN,19833,77.58,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,GSC,21055,76.95,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,GST,47528,60.0,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,GNTB,27057,73.95,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,GNTC,33239,71.0,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,GOBC,22078,76.42,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,LOPEN,3593,88.47,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,LOBC,19109,77.95,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,LSEBC,45020,63.63,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111419110,Civil Engineering,,EWS,34506,71.56,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,GOPEN,10138,83.2,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,GSC,20071,77.44,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,GNTA,17250,79.0,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,GOBC,10689,82.86,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,GSEBC,23291,75.83,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,LOPEN,10948,82.69,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,LSC,18721,78.17,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,LNTC,15225,80.11,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,LNTD,39496,67.75,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,LOBC,12124,81.94,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424210,Computer Science and Engineering,Stage-II,EWS,17108,79.09,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,GOPEN,12518,81.71,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,GSC,21999,76.46,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,GNTD,33083,71.08,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,GOBC,12812,81.54,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,GSEBC,19529,77.71,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,LOPEN,12888,81.49,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,LNTA,27078,73.94,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,LOBC,13072,81.37,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111424610,Information Technology,Stage-I,EWS,27993,73.54,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,GOPEN,18950,78.06,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,GSC,26417,74.29,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,GNTC,34119,70.56,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,GOBC,19472,77.76,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,LOPEN,17344,78.95,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,LNTB,19474,77.76,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,LOBC,40476,67.18,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111437210,Electronics and Telecommunication Engg,,EWS,20447,76.96,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111461210,Mechanical Engineering,Stage-II,GOPEN,27266,73.85,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111461210,Mechanical Engineering,Stage-II,GOBC,27519,73.74,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111461210,Mechanical Engineering,Stage-II,LOPEN,34541,71.0,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111461210,Mechanical Engineering,Stage-II,LSC,34541,71.0,Amravati
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",111461210,Mechanical Engineering,Stage-II,LOBC,34541,71.0,Amravati
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",111619110,Civil Engineering,Stage-II,GOPEN,32804,71.22,Akola
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",111619110,Civil Engineering,Stage-II,GSC,46738,61.42,Akola
1116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",111619110,Civil Engineering,Stage-II,GNTC,43616,64.95,Akola
